origin,month,basso_count,basso_dep_delay_avg,basso_arr_delay_avg,medio_count,medio_dep_delay_avg,medio_arr_delay_avg,alto_count,alto_dep_delay_avg,alto_arr_delay_avg,top_causa_1,top_causa_2,top_causa_3
SAV,9,256,6.14453125,0.234375,138,29.89855072463768,23.48175182481752,81,162.91358024691357,159.2469135802469,carrier_delay,late_aircraft_delay,nas_delay
SAV,10,292,5.674657534246576,-1.7842465753424657,167,29.772455089820358,21.964071856287426,46,165.54347826086956,157.41304347826087,late_aircraft_delay,carrier_delay,nas_delay
SAV,11,269,5.836431226765799,-0.44609665427509293,163,29.88957055214724,25.368098159509202,73,159.75342465753425,158.34246575342465,nas_delay,carrier_delay,late_aircraft_delay
SAV,12,319,6.482758620689655,1.89937106918239,244,32.028688524590166,27.741803278688526,120,174.85,172.38135593220338,carrier_delay,late_aircraft_delay,nas_delay
SBA,1,53,6.169811320754717,3.0,52,31.78846153846154,27.826923076923077,37,150.32432432432432,143.78378378378378,late_aircraft_delay,nas_delay,carrier_delay
SBA,2,56,6.875,3.8035714285714284,66,30.954545454545453,30.060606060606062,39,173.12820512820514,172.23076923076923,nas_delay,late_aircraft_delay,carrier_delay
SBA,3,58,6.913793103448276,0.7931034482758621,68,32.76470588235294,29.83582089552239,51,169.13725490196077,172.68627450980392,nas_delay,late_aircraft_delay,carrier_delay
SBA,4,57,7.0701754385964914,2.2982456140350878,62,34.66129032258065,33.66129032258065,68,252.55882352941177,250.55882352941177,nas_delay,late_aircraft_delay,carrier_delay
SBA,5,70,6.128571428571429,1.0714285714285714,67,33.17910447761194,28.666666666666668,42,127.21428571428571,122.54761904761905,late_aircraft_delay,nas_delay,carrier_delay
SBA,6,106,6.09433962264151,0.12264150943396226,65,28.953846153846154,23.78125,41,151.09756097560975,146.9,late_aircraft_delay,carrier_delay,nas_delay
SBA,7,91,5.626373626373627,-0.4444444444444444,62,33.725806451612904,30.048387096774192,55,166.78181818181818,162.63636363636363,carrier_delay,late_aircraft_delay,nas_delay
SBA,8,68,5.735294117647059,3.6911764705882355,58,27.344827586206897,22.24137931034483,23,180.95652173913044,176.95652173913044,nas_delay,carrier_delay,late_aircraft_delay
SBA,9,55,5.290909090909091,-1.1272727272727272,59,29.35593220338983,25.655172413793103,29,230.17241379310346,223.3448275862069,late_aircraft_delay,carrier_delay,nas_delay
SBA,10,75,5.986666666666666,-1.5866666666666667,60,31.566666666666666,26.7,36,206.05555555555554,207.08333333333334,late_aircraft_delay,nas_delay,carrier_delay
SBA,11,75,6.1866666666666665,-0.56,50,30.78,23.3,43,202.0,198.06976744186048,late_aircraft_delay,nas_delay,carrier_delay
SBA,12,83,5.9879518072289155,0.7108433734939759,57,30.157894736842106,23.54385964912281,42,160.35714285714286,153.1904761904762,late_aircraft_delay,carrier_delay,nas_delay
SBN,1,71,5.507042253521127,3.0285714285714285,73,33.32876712328767,35.821917808219176,78,187.33333333333334,190.0,nas_delay,carrier_delay,weather_delay
SBN,2,60,6.683333333333334,-0.6833333333333333,49,28.448979591836736,14.83673469387755,25,143.92,133.32,carrier_delay,nas_delay,late_aircraft_delay
SBN,3,73,6.397260273972603,-0.136986301369863,52,31.596153846153847,21.076923076923077,29,165.86206896551724,164.06896551724137,carrier_delay,nas_delay,late_aircraft_delay
SBN,4,68,5.955882352941177,-1.6567164179104477,47,28.46808510638298,23.148936170212767,34,160.58823529411765,161.38235294117646,carrier_delay,nas_delay,late_aircraft_delay
SBN,5,69,5.942028985507246,4.666666666666667,86,33.51162790697674,25.651162790697676,85,168.56470588235294,165.72941176470587,carrier_delay,late_aircraft_delay,nas_delay
SBN,6,62,6.419354838709677,4.508196721311475,62,33.16129032258065,22.491803278688526,48,163.35416666666666,157.41666666666666,carrier_delay,late_aircraft_delay,nas_delay
