origin,month,basso_count,basso_dep_delay_avg,basso_arr_delay_avg,medio_count,medio_dep_delay_avg,medio_arr_delay_avg,alto_count,alto_dep_delay_avg,alto_arr_delay_avg,top_causa_1,top_causa_2,top_causa_3
ICT,12,500,5.32,-2.744,364,30.54945054945055,23.703296703296704,180,194.04444444444445,190.97727272727272,carrier_delay,nas_delay,late_aircraft_delay
IDA,1,92,6.043478260869565,2.652173913043478,96,30.375,25.291666666666668,52,370.53846153846155,363.7692307692308,nas_delay,weather_delay,carrier_delay
IDA,2,48,4.416666666666667,2.3333333333333335,36,31.88888888888889,20.11111111111111,64,311.9375,307.0625,nas_delay,carrier_delay,late_aircraft_delay
IDA,3,84,6.761904761904762,1.1904761904761905,68,30.11764705882353,34.64705882352941,64,218.0625,217.8125,carrier_delay,nas_delay,late_aircraft_delay
IDA,4,36,5.111111111111111,0.8888888888888888,56,25.285714285714285,20.714285714285715,52,161.53846153846155,151.23076923076923,carrier_delay,nas_delay,weather_delay
IDA,5,96,6.0,2.375,100,31.56,23.2,88,143.0,137.45454545454547,carrier_delay,nas_delay,weather_delay
IDA,6,104,6.8076923076923075,4.576923076923077,84,30.761904761904763,24.047619047619047,96,203.5,198.25,carrier_delay,nas_delay,late_aircraft_delay
IDA,7,104,8.0,3.769230769230769,108,34.592592592592595,28.962962962962962,116,117.03448275862068,112.44827586206897,carrier_delay,late_aircraft_delay,nas_delay
IDA,8,96,5.791666666666667,0.4166666666666667,140,34.6,33.371428571428574,40,102.6,98.8,carrier_delay,nas_delay,late_aircraft_delay
IDA,9,88,6.409090909090909,1.0,80,37.15,33.0,32,154.5,145.25,carrier_delay,nas_delay,late_aircraft_delay
IDA,10,104,6.461538461538462,-1.1538461538461537,112,35.607142857142854,29.814814814814813,84,187.76190476190476,181.38095238095238,carrier_delay,nas_delay,late_aircraft_delay
IDA,11,148,6.135135135135135,4.783783783783784,104,30.0,32.0,52,192.92307692307693,187.69230769230768,nas_delay,carrier_delay,late_aircraft_delay
IDA,12,144,6.361111111111111,2.942857142857143,96,29.375,16.333333333333332,116,399.9310344827586,402.0344827586207,carrier_delay,nas_delay,late_aircraft_delay
ILM,1,160,5.675,2.675,200,33.94,28.74,136,164.91176470588235,169.23529411764707,late_aircraft_delay,nas_delay,carrier_delay
ILM,2,184,6.0,-1.7826086956521738,124,35.32258064516129,25.129032258064516,48,171.83333333333334,172.91666666666666,late_aircraft_delay,nas_delay,carrier_delay
ILM,3,176,6.386363636363637,-0.8409090909090909,128,33.21875,26.5,112,159.82142857142858,153.57142857142858,late_aircraft_delay,nas_delay,carrier_delay
ILM,4,264,6.090909090909091,3.3181818181818183,264,30.0,29.318181818181817,148,125.91891891891892,129.55555555555554,nas_delay,late_aircraft_delay,carrier_delay
ILM,5,268,6.835820895522388,5.212121212121212,264,31.863636363636363,32.40909090909091,212,160.9811320754717,163.49056603773585,late_aircraft_delay,nas_delay,carrier_delay
ILM,6,308,6.0,0.1038961038961039,320,31.825,28.2625,236,187.33898305084745,183.52542372881356,late_aircraft_delay,nas_delay,carrier_delay
ILM,7,396,5.8686868686868685,3.282828282828283,456,33.166666666666664,33.584070796460175,440,173.5818181818182,179.6880733944954,late_aircraft_delay,nas_delay,carrier_delay
ILM,8,436,6.605504587155964,4.12962962962963,456,33.19298245614035,34.93805309734513,292,151.95890410958904,148.375,late_aircraft_delay,nas_delay,carrier_delay
ILM,9,288,4.972222222222222,0.4444444444444444,228,30.894736842105264,26.666666666666668,164,120.46341463414635,118.41463414634147,late_aircraft_delay,nas_delay,carrier_delay
ILM,10,328,5.682926829268292,1.7073170731707317,184,32.32608695652174,24.67391304347826,96,185.70833333333334,183.0,nas_delay,late_aircraft_delay,carrier_delay
ILM,11,260,6.292307692307692,0.6615384615384615,184,32.56521739130435,27.956521739130434,84,115.19047619047619,124.28571428571429,nas_delay,late_aircraft_delay,carrier_delay
ILM,12,328,5.817073170731708,1.7804878048780488,368,30.369565217391305,25.16304347826087,236,145.67796610169492,144.60344827586206,late_aircraft_delay,nas_delay,carrier_delay
IMT,1,12,5.0,2.6666666666666665,20,25.8,29.4,64,206.875,203.8125,carrier_delay,nas_delay,weather_delay
IMT,2,8,5.5,-10.0,8,28.0,21.5,4,409.0,409.0,carrier_delay,nas_delay,weather_delay
IMT,3,8,1.5,14.0,20,37.6,34.8,8,282.5,255.5,carrier_delay,weather_delay,nas_delay
IMT,4,4,6.0,-9.0,16,37.75,30.25,8,222.5,231.5,carrier_delay,weather_delay,nas_delay
IMT,5,8,9.5,8.0,16,36.25,31.0,12,183.66666666666666,173.0,carrier_delay,nas_delay,weather_delay
IMT,6,12,9.0,18.333333333333332,20,31.2,28.6,32,164.125,170.875,carrier_delay,nas_delay,weather_delay
IMT,7,12,5.333333333333333,7.0,20,29.8,23.2,24,208.16666666666666,200.0,carrier_delay,weather_delay,Nessuna
IMT,8,20,5.6,12.0,4,20.0,27.0,32,136.5,132.75,carrier_delay,nas_delay,canc_B
IMT,9,24,9.666666666666666,7.0,12,30.666666666666668,39.666666666666664,4,85.0,63.0,carrier_delay,nas_delay,weather_delay
IMT,10,4,12.0,13.0,4,38.0,26.0,24,151.0,143.83333333333334,carrier_delay,nas_delay,Nessuna
IMT,11,8,1.5,-5.0,8,27.5,7.5,20,209.0,196.4,carrier_delay,nas_delay,weather_delay
IMT,12,12,6.0,-1.6666666666666667,44,30.0,35.0,44,239.0,154.6,carrier_delay,nas_delay,weather_delay
IND,1,2252,6.390763765541741,2.3072824156305507,1696,31.88443396226415,29.602836879432623,940,140.22127659574468,139.3648068669528,nas_delay,carrier_delay,late_aircraft_delay
